sent	item	cond	recode	plausible	model	measure	rating
No heirloom is too worthless to be thrown out.	9	de-implsb-qneg	No..too..ignored	implausible	bert-base-cased	LogProb	-45.84668997529661
No objection is too negligible to be ignored.	10	de-implsb-qneg	No..too..ignored	implausible	bert-base-cased	LogProb	-56.277186691528186
No law is too ambiguous to be misinterpreted.	11	de-implsb-qneg	No..too..ignored	implausible	bert-base-cased	LogProb	-70.1269035434816
No detail is too unimportant to be left out.	12	de-implsb-qneg	No..too..ignored	implausible	bert-base-cased	LogProb	-45.44516135737649
No problem is too insignificant to be concealed.	13	de-implsb-qneg	No..too..ignored	implausible	bert-base-cased	LogProb	-61.02346876428055
No chapter is too nonessential to be skipped.	14	de-implsb-qneg	No..too..ignored	implausible	bert-base-cased	LogProb	-69.35238493536599
No memory is too fuzzy to be forgotten.	15	de-implsb-qneg	No..too..ignored	implausible	bert-base-cased	LogProb	-41.50488455413142
No article is too mediocre to go unpublished.	16	de-implsb-qneg	No..too..ignored	implausible	bert-base-cased	LogProb	-77.43415855619241
No fee is too unprofitable to be waived.	17	de-implsb-qneg	No..too..ignored	implausible	bert-base-cased	LogProb	-48.96667443274055
No lecture is too boring to be skipped.	18	de-implsb-qneg	No..too..ignored	implausible	bert-base-cased	LogProb	-42.333780761342496
No exam is too useless to be canceled.	19	de-implsb-qneg	No..too..ignored	implausible	bert-base-cased	LogProb	-49.18209575425135
No potential habitat is too nutrient-poor to be uninhabited.	20	de-implsb-qneg	No..too..ignored	implausible	bert-base-cased	LogProb	-52.443548390251635
No artificial ingredient is too harmless to be abandoned.	21	de-implsb-qneg	No..too..ignored	implausible	bert-base-cased	LogProb	-56.529620110522956
No possible conversation topic is too unemotional to be left out.	22	de-implsb-qneg	No..too..ignored	implausible	bert-base-cased	LogProb	-74.18165059573948
No anonymous tip is too vague to be neglected.	23	de-implsb-qneg	No..too..ignored	implausible	bert-base-cased	LogProb	-43.7498363541672
No computer game is too harmless to be released.	24	de-implsb-qneg	No..too..ignored	implausible	bert-base-cased	LogProb	-52.15338604681892
No physics theory is too implausible to be dismissed.	25	de-implsb-qneg	No..too..ignored	implausible	bert-base-cased	LogProb	-62.93296527970233
No amateur play is too unoriginal to be missed.	26	de-implsb-qneg	No..too..ignored	implausible	bert-base-cased	LogProb	-78.65551488520578
No financial aid package is too small to be cut.	27	de-implsb-qneg	No..too..ignored	implausible	bert-base-cased	LogProb	-44.0683178632753
No social security payment is too small to be missed.	28	de-implsb-qneg	No..too..ignored	implausible	bert-base-cased	LogProb	-35.190904290182516
No wording is too imprecise to be misunderstood.	29	de-implsb-qneg	No..too..ignored	implausible	bert-base-cased	LogProb	-87.95411694185168
No plea for clemency is too unreasonable to be rejected.	30	de-implsb-qneg	No..too..ignored	implausible	bert-base-cased	LogProb	-64.15025339639396
No muscle spasm is too painless to be overlooked.	31	de-implsb-qneg	No..too..ignored	implausible	bert-base-cased	LogProb	-55.02158712106757
No return on investments is too unprofitable to be disregarded.	32	de-implsb-qneg	No..too..ignored	implausible	bert-base-cased	LogProb	-66.29341926251072
No head injury is too trivial to not be ignored.	1	de-plsb-qneg	No..too..not..ignored	plausible	bert-base-cased	LogProb	-46.03680139966309
No plan is too unrealistic to not be rejected.	2	de-plsb-qneg	No..too..not..ignored	plausible	bert-base-cased	LogProb	-53.35992134548724
No mistake is too insignificant to not be overlooked.	3	de-plsb-qneg	No..too..not..ignored	plausible	bert-base-cased	LogProb	-61.16945065720574
No TV show is too unsuccessful to not be discontinued.	4	de-plsb-qneg	No..too..not..ignored	plausible	bert-base-cased	LogProb	-60.567060105502605
No applicant is too inexperienced to not be rejected.	5	de-plsb-qneg	No..too..not..ignored	plausible	bert-base-cased	LogProb	-60.91857893078122
No position under siege is too insignificant to not be abandoned.	6	de-plsb-qneg	No..too..not..ignored	plausible	bert-base-cased	LogProb	-66.7713799115827
No decision is too unclear to not be postponed.	7	de-plsb-qneg	No..too..not..ignored	plausible	bert-base-cased	LogProb	-46.575354143977165
No teenager is too rebellious to not be marginalized.	8	de-plsb-qneg	No..too..not..ignored	plausible	bert-base-cased	LogProb	-53.46918653789908
No heirloom is too worthless to not be thrown out.	9	de-plsb-qneg	No..too..not..ignored	plausible	bert-base-cased	LogProb	-50.57625185325742
No objection is too negligible to not be ignored.	10	de-plsb-qneg	No..too..not..ignored	plausible	bert-base-cased	LogProb	-64.39541353471577
No law is too ambiguous to not be misinterpreted.	11	de-plsb-qneg	No..too..not..ignored	plausible	bert-base-cased	LogProb	-76.60151170636527
No detail is too unimportant to not be left out.	12	de-plsb-qneg	No..too..not..ignored	plausible	bert-base-cased	LogProb	-53.071145206689835
No problem is too insignificant to not be concealed.	13	de-plsb-qneg	No..too..not..ignored	plausible	bert-base-cased	LogProb	-68.06944086277508
No chapter is too nonessential to not be skipped.	14	de-plsb-qneg	No..too..not..ignored	plausible	bert-base-cased	LogProb	-77.08915247861296
No memory is too fuzzy to not be forgotten.	15	de-plsb-qneg	No..too..not..ignored	plausible	bert-base-cased	LogProb	-46.6708597689867
No article is too mediocre to not go unpublished.	16	de-plsb-qneg	No..too..not..ignored	plausible	bert-base-cased	LogProb	-80.80774976611792
No fee is too unprofitable to not be waived.	17	de-plsb-qneg	No..too..not..ignored	plausible	bert-base-cased	LogProb	-53.152418408193626
No lecture is too boring to not be skipped.	18	de-plsb-qneg	No..too..not..ignored	plausible	bert-base-cased	LogProb	-50.484735736623406
No exam is too useless to not be canceled.	19	de-plsb-qneg	No..too..not..ignored	plausible	bert-base-cased	LogProb	-57.46162460837513
No potential habitat is too nutrient-poor to not be uninhabited.	20	de-plsb-qneg	No..too..not..ignored	plausible	bert-base-cased	LogProb	-60.695877392949114
No artificial ingredient is too harmless to not be abandoned.	21	de-plsb-qneg	No..too..not..ignored	plausible	bert-base-cased	LogProb	-64.79112792946398
No possible conversation topic is too unemotional to not be left out.	22	de-plsb-qneg	No..too..not..ignored	plausible	bert-base-cased	LogProb	-83.02958232839592
No anonymous tip is too vague to not be neglected.	23	de-plsb-qneg	No..too..not..ignored	plausible	bert-base-cased	LogProb	-49.109468907117844
No computer game is too harmless to not be released.	24	de-plsb-qneg	No..too..not..ignored	plausible	bert-base-cased	LogProb	-61.64951319806278
No physics theory is too implausible to not be dismissed.	25	de-plsb-qneg	No..too..not..ignored	plausible	bert-base-cased	LogProb	-70.12346795588383
No amateur play is too unoriginal to not be missed.	26	de-plsb-qneg	No..too..not..ignored	plausible	bert-base-cased	LogProb	-84.11212204839103
No financial aid package is too small to not be cut.	27	de-plsb-qneg	No..too..not..ignored	plausible	bert-base-cased	LogProb	-47.21072279755026
No social security payment is too small to not be missed.	28	de-plsb-qneg	No..too..not..ignored	plausible	bert-base-cased	LogProb	-38.823262967169285
No wording is too imprecise to not be misunderstood.	29	de-plsb-qneg	No..too..not..ignored	plausible	bert-base-cased	LogProb	-96.09202450294833
No plea for clemency is too unreasonable to not be rejected.	30	de-plsb-qneg	No..too..not..ignored	plausible	bert-base-cased	LogProb	-71.48329418475623
No muscle spasm is too painless to not be overlooked.	31	de-plsb-qneg	No..too..not..ignored	plausible	bert-base-cased	LogProb	-61.11269175633788
No return on investments is too unprofitable to not be disregarded.	32	de-plsb-qneg	No..too..not..ignored	plausible	bert-base-cased	LogProb	-70.91282052535098
No head injury is too trivial to not be treated.	1	in-implsb-qneg	No..too..not..treated	implausible	bert-base-cased	LogProb	-49.47020187973976
No plan is too unrealistic to not be made.	2	in-implsb-qneg	No..too..not..treated	implausible	bert-base-cased	LogProb	-47.93390687741339
No mistake is too insignificant to not be corrected.	3	in-implsb-qneg	No..too..not..treated	implausible	bert-base-cased	LogProb	-58.47464846363437
No TV show is too unsuccessful to not be continued.	4	in-implsb-qneg	No..too..not..treated	implausible	bert-base-cased	LogProb	-53.9955723490566
No applicant is too inexperienced to not be accepted.	5	in-implsb-qneg	No..too..not..treated	implausible	bert-base-cased	LogProb	-59.32579854328651
No position under siege is too insignificant to not be defended.	6	in-implsb-qneg	No..too..not..treated	implausible	bert-base-cased	LogProb	-58.78825211940966
No decision is too unclear to not be executed.	7	in-implsb-qneg	No..too..not..treated	implausible	bert-base-cased	LogProb	-45.65962771046907
No teenager is too rebellious to not be accepted.	8	in-implsb-qneg	No..too..not..treated	implausible	bert-base-cased	LogProb	-45.045987798366696
No heirloom is too worthless to not be inherited.	9	in-implsb-qneg	No..too..not..treated	implausible	bert-base-cased	LogProb	-46.91875461814925
No objection is too negligible to not be noticed.	10	in-implsb-qneg	No..too..not..treated	implausible	bert-base-cased	LogProb	-67.93712502205744
No law is too ambiguous to not be interpreted correctly.	11	in-implsb-qneg	No..too..not..treated	implausible	bert-base-cased	LogProb	-34.9808357632719
No detail is too unimportant to not be dealt with.	12	in-implsb-qneg	No..too..not..treated	implausible	bert-base-cased	LogProb	-58.92994631853071
No problem is too insignificant to not be uncovered.	13	in-implsb-qneg	No..too..not..treated	implausible	bert-base-cased	LogProb	-66.57012181754908
No chapter is too nonessential to not be read.	14	in-implsb-qneg	No..too..not..treated	implausible	bert-base-cased	LogProb	-67.85758624691516
No memory is too fuzzy to not be remembered.	15	in-implsb-qneg	No..too..not..treated	implausible	bert-base-cased	LogProb	-41.835932739079
No article is too mediocre to not be published.	16	in-implsb-qneg	No..too..not..treated	implausible	bert-base-cased	LogProb	-61.75408248079475
No fee is too unprofitable to not be charged.	17	in-implsb-qneg	No..too..not..treated	implausible	bert-base-cased	LogProb	-52.39389193954412
No lecture is too boring to not be attended.	18	in-implsb-qneg	No..too..not..treated	implausible	bert-base-cased	LogProb	-45.33674741908908
No exam is too useless to not be administered.	19	in-implsb-qneg	No..too..not..treated	implausible	bert-base-cased	LogProb	-60.30819573579356
No potential habitat is too nutrient-poor to not be inhabited.	20	in-implsb-qneg	No..too..not..treated	implausible	bert-base-cased	LogProb	-54.06363469540747
No artificial ingredient is too harmless to not be used.	21	in-implsb-qneg	No..too..not..treated	implausible	bert-base-cased	LogProb	-51.26542096445337
No possible conversation topic is too unemotional to not be brought up.	22	in-implsb-qneg	No..too..not..treated	implausible	bert-base-cased	LogProb	-80.70872059930116
No anonymous tip is too vague to not be acted on.	23	in-implsb-qneg	No..too..not..treated	implausible	bert-base-cased	LogProb	-42.60494711622596
No computer game is too harmless to not be banned.	24	in-implsb-qneg	No..too..not..treated	implausible	bert-base-cased	LogProb	-52.60571123659611
No physics theory is too implausible to not be developed.	25	in-implsb-qneg	No..too..not..treated	implausible	bert-base-cased	LogProb	-68.30306089749502
No amateur play is too unoriginal to not be attended.	26	in-implsb-qneg	No..too..not..treated	implausible	bert-base-cased	LogProb	-78.37364686280489
No financial aid package is too small to not be issued.	27	in-implsb-qneg	No..too..not..treated	implausible	bert-base-cased	LogProb	-33.655411508865654
