item	repeatability	subject	subject number	sent	model	measure	rating
5	repeatable	np	singular	More lawyers have vacationed in Florida than the clerk has.	bert-base-cased	LogProb	-51.61846512183547
5	repeatable	np	plural	More lawyers have vacationed in Florida than the clerks have.	bert-base-cased	LogProb	-44.67865808214992
5	repeatable	np	control	More lawyers have vacationed in Florida than clerks have.	bert-base-cased	LogProb	-48.090461088810116
5	nonrepeatable	np	singular	More lawyers have retired to Florida than the clerk has.	bert-base-cased	LogProb	-44.79312674887478
5	nonrepeatable	np	plural	More lawyers have retired to Florida than the clerks have.	bert-base-cased	LogProb	-40.95888468530029
5	nonrepeatable	np	control	More lawyers have retired to Florida than clerks have.	bert-base-cased	LogProb	-41.782284057699144
6	repeatable	pronoun	singular	More economists have talked about the recession in 2022 than I have.	bert-base-cased	LogProb	-46.789669727906585
6	repeatable	pronoun	plural	More economists have talked about the recession in 2022 than we have.	bert-base-cased	LogProb	-42.08659086935222
6	repeatable	pronoun	control	Many economists have talked about the recession in 2022 more than I have.	bert-base-cased	LogProb	-51.58216198696755
6	nonrepeatable	pronoun	singular	More economists have predicted the recession in 2022 than I have.	bert-base-cased	LogProb	-46.654188906773925
6	nonrepeatable	pronoun	plural	More economists have predicted the recession in 2022 than we have.	bert-base-cased	LogProb	-41.84197499509901
6	nonrepeatable	pronoun	control	Many economists have predicted the recession in 2022 more than I have.	bert-base-cased	LogProb	-54.117118016816676
6	repeatable	np	singular	More economists have talked about the recession in 2022 than the politician has.	bert-base-cased	LogProb	-60.314374923706055
6	repeatable	np	plural	More economists have talked about the recession in 2022 than the politians have.	bert-base-cased	LogProb	-78.20488609559834
6	repeatable	np	control	More economists have talked about the recession in 2022 than politians have.	bert-base-cased	LogProb	-76.55119730252773
6	nonrepeatable	np	singular	More economists have predicted the recession in 2022 than the politician has.	bert-base-cased	LogProb	-60.362149274908006
6	nonrepeatable	np	plural	More economists have predicted the recession in 2022 than the politians have.	bert-base-cased	LogProb	-79.16316181607544
6	nonrepeatable	np	control	More economists have predicted the recession in 2022 than politians have.	bert-base-cased	LogProb	-76.32765554543585
7	repeatable	pronoun	singular	More diplomats have visited Washington DC than I have.	bert-base-cased	LogProb	-33.98978420952335
7	repeatable	pronoun	plural	More diplomats have visited Washington DC than we have.	bert-base-cased	LogProb	-33.78362692781957
7	repeatable	pronoun	control	Many diplomats have visited Washington DC more than I have.	bert-base-cased	LogProb	-37.247725092980545
7	nonrepeatable	pronoun	singular	More diplomats have arrived in Washington DC than I have.	bert-base-cased	LogProb	-35.473039726610295
7	nonrepeatable	pronoun	plural	More diplomats have arrived in Washington DC than we have.	bert-base-cased	LogProb	-33.42691945278784
7	nonrepeatable	pronoun	control	Many diplomats have arrived in Washington DC more than I have.	bert-base-cased	LogProb	-49.67617517156759
7	repeatable	np	singular	More diplomats have visited Washington DC than the governor has.	bert-base-cased	LogProb	-35.261190493940376
7	repeatable	np	plural	More diplomats have visited Washington DC than the governors have.	bert-base-cased	LogProb	-38.77774428657722
7	repeatable	np	control	More diplomats have visited Washington DC than governors have.	bert-base-cased	LogProb	-34.984673961560475
7	nonrepeatable	np	singular	More diplomats have arrived in Washington DC than the governor has.	bert-base-cased	LogProb	-38.413934640877414
7	nonrepeatable	np	plural	More diplomats have arrived in Washington DC than the governors have.	bert-base-cased	LogProb	-41.448251753579825
7	nonrepeatable	np	control	More diplomats have arrived in Washington DC than governors have.	bert-base-cased	LogProb	-40.09431798150763
8	repeatable	pronoun	singular	More employees have supported the union than I have.	bert-base-cased	LogProb	-36.387457897886634
8	repeatable	pronoun	plural	More employees have supported the union than we have.	bert-base-cased	LogProb	-34.83000109158456
8	repeatable	pronoun	control	Many employees have supported the union more than I have.	bert-base-cased	LogProb	-36.62349416478537
8	nonrepeatable	pronoun	singular	More employees have joined the union than I have.	bert-base-cased	LogProb	-23.418126565404236
8	nonrepeatable	pronoun	plural	More employees have joined the union than we have.	bert-base-cased	LogProb	-22.72421822231263
8	nonrepeatable	pronoun	control	Many employees have joined the union more than I have.	bert-base-cased	LogProb	-31.944532729685307
8	repeatable	np	singular	More employees have supported the union than the manager has.	bert-base-cased	LogProb	-29.81960667297244
8	repeatable	np	plural	More employees have supported the union than the managers have.	bert-base-cased	LogProb	-29.60476720519364
8	repeatable	np	control	More employees have supported the union than managers have.	bert-base-cased	LogProb	-27.3020790675655
8	nonrepeatable	np	singular	More employees have joined the union than the manager has.	bert-base-cased	LogProb	-24.351268084719777
8	nonrepeatable	np	plural	More employees have joined the union than the managers have.	bert-base-cased	LogProb	-22.296338438987732
8	nonrepeatable	np	control	More employees have joined the union than managers have.	bert-base-cased	LogProb	-18.799671568907797
9	repeatable	pronoun	singular	More customers have thought about Black Friday shopping season in 2022 than I have.	bert-base-cased	LogProb	-83.231086502783
9	repeatable	pronoun	plural	More customers have thought about Black Friday shopping season in 2022 than we have.	bert-base-cased	LogProb	-78.0950643029064
9	repeatable	pronoun	control	Many customers have thought about Black Friday shopping season in 2022 more than I have.	bert-base-cased	LogProb	-88.31618438009173
9	nonrepeatable	pronoun	singular	More customers have forgot Black Friday shopping season in 2022 than I have.	bert-base-cased	LogProb	-92.17167034838349
9	nonrepeatable	pronoun	plural	More customers have forgot Black Friday shopping season in 2022 than we have.	bert-base-cased	LogProb	-86.6451368923299
9	nonrepeatable	pronoun	control	Many customers have forgot Black Friday shopping season in 2022 more than I have.	bert-base-cased	LogProb	-100.05619351007044
9	repeatable	np	singular	More customers have thought about Black Friday shopping season in 2022 than the store has.	bert-base-cased	LogProb	-76.01460107788444
9	repeatable	np	plural	More customers have thought about Black Friday shopping season in 2022 than the stores have.	bert-base-cased	LogProb	-82.51070021372288
9	repeatable	np	control	More customers have thought about Black Friday shopping season in 2022 than stores have.	bert-base-cased	LogProb	-82.32570690661669
9	nonrepeatable	np	singular	More customers have forgot Black Friday shopping season in 2022 than the store has.	bert-base-cased	LogProb	-82.29983054613695
9	nonrepeatable	np	plural	More customers have forgot Black Friday shopping season in 2022 than the stores have.	bert-base-cased	LogProb	-89.06913595087826
9	nonrepeatable	np	control	More customers have forgot Black Friday shopping season in 2022 than stores have.	bert-base-cased	LogProb	-86.762570977211
10	repeatable	pronoun	singular	More Democrats have criticized Fox News than I have.	bert-base-cased	LogProb	-29.005534849129617
10	repeatable	pronoun	plural	More Democrats have criticized Fox News than we have.	bert-base-cased	LogProb	-25.336921732872725
10	repeatable	pronoun	control	Many Democrats have criticized Fox News more than I have.	bert-base-cased	LogProb	-31.72237082850188
10	nonrepeatable	pronoun	singular	More Democrats have unsubscribed from Fox News than I have.	bert-base-cased	LogProb	-62.3010632917285
10	nonrepeatable	pronoun	plural	More Democrats have unsubscribed from Fox News than we have.	bert-base-cased	LogProb	-61.57404804509133
10	nonrepeatable	pronoun	control	Many Democrats have unsubscribed from Fox News more than I have.	bert-base-cased	LogProb	-69.0562045655679
10	repeatable	np	singular	More Democrats have criticized Fox News than the Republican has.	bert-base-cased	LogProb	-36.23561732424423
10	repeatable	np	plural	More Democrats have criticized Fox News than the Republicans have.	bert-base-cased	LogProb	-14.015235175611451
10	repeatable	np	control	More Democrats have criticized Fox News than Republicans have.	bert-base-cased	LogProb	-7.000324985943735
10	nonrepeatable	np	singular	More Democrats have unsubscribed from Fox News than the Republican has.	bert-base-cased	LogProb	-73.03078291378915
10	nonrepeatable	np	plural	More Democrats have unsubscribed from Fox News than the Republicans have.	bert-base-cased	LogProb	-53.32244851021096
10	nonrepeatable	np	control	More Democrats have unsubscribed from Fox News than Republicans have.	bert-base-cased	LogProb	-44.77366850641556
11	repeatable	pronoun	singular	More middle school students have enjoyed the Harry Potter series than I have.	bert-base-cased	LogProb	-16.285465986002237
11	repeatable	pronoun	plural	More middle school students have enjoyed the Harry Potter series than we have.	bert-base-cased	LogProb	-16.33751076948829
11	repeatable	pronoun	control	Many middle school students have enjoyed the Harry Potter series more than I have.	bert-base-cased	LogProb	-17.862511744722724
11	nonrepeatable	pronoun	singular	More middle school students have started the Harry Potter series than I have.	bert-base-cased	LogProb	-22.239636911312118
11	nonrepeatable	pronoun	plural	More middle school students have started the Harry Potter series than we have.	bert-base-cased	LogProb	-21.890046953456476
11	nonrepeatable	pronoun	control	Many middle school students have started the Harry Potter series more than I have.	bert-base-cased	LogProb	-37.86554022191558
