expNum	itemNum	condition	sent	model	measure	rating
3	27	Relative Never	The sailor who never thought the pilot was a hotshot will ever bee too busy showing off.	bert-base-cased	ever	10.909394264221191
6	27	Embedded No	The sailor who thought no pilot was a hotshot will ever be too busy showing off.	bert-base-cased	ever	13.34313678741455
6	27	Embedded Not a Single	The sailor who thought not a single pilot was a hotshot will ever be too busy showing off.	bert-base-cased	ever	11.798026084899902
6	27	Licensor Absent	The sailor who the pilot thought was a hotshot will ever be too busy showing off.	bert-base-cased	ever	15.141794204711914
6	27	Matrix No	No sailor who the pilot thought was a hotshot will ever be too busy showing off.	bert-base-cased	ever	3.8517744541168213
6	27	Relative Subject No	The sailor who no pilot thought was a hotshot will ever be too busy showing off.	bert-base-cased	ever	13.174375534057617
6	27	Relative Subject Not A Single	The sailor who not a single pilot thought was a hotshot will ever be too busy showing off.	bert-base-cased	ever	12.497580528259277
1	28	Licensor Absent	The poet who the singer thought was verbose would ever improvise in a performance.	bert-base-cased	ever	9.415943145751953
1	28	Matrix No	No poet who the singer thought was verbose would ever improvise in a performance.	bert-base-cased	ever	1.6072070598602295
1	28	Relative Didn't	The poet who didn't think the singer was verbose would ever improvise in a performance.	bert-base-cased	ever	8.648983001708984
1	28	Relative No	The poet who no singer thought was verbose would ever improvise in a performance.	bert-base-cased	ever	7.514498710632324
2	28	Relative Did Not	The poet who did not think the singer was verbose will ever improvise in a performance.	bert-base-cased	ever	10.02620792388916
3	28	Relative Never	The poet who never thought the singer was verbose will ever improvise in a performance.	bert-base-cased	ever	9.066763877868652
6	28	Embedded No	The poet who thought no singer was talented will ever improvise in a performance.	bert-base-cased	ever	9.131429672241211
6	28	Embedded Not a Single	The poet who thought not a single singer was talented will ever improvise in a performance.	bert-base-cased	ever	9.393104553222656
6	28	Licensor Absent	The poet who the singer thought was talented will ever improvise in a performance.	bert-base-cased	ever	9.760645866394043
6	28	Matrix No	No poet who the singer thought was talented will ever improvise in a performance.	bert-base-cased	ever	0.7684767842292786
6	28	Relative Subject No	The poet who no singer thought was talented will ever improvise in a performance.	bert-base-cased	ever	9.109219551086426
6	28	Relative Subject Not A Single	The poet who not a single singer thought was talented will ever improvise in a performance.	bert-base-cased	ever	9.304204940795898
1	29	Licensor Absent	The suspect who the investigator cleared of wrongdoing would ever trespass on government property.	bert-base-cased	ever	7.2768473625183105
1	29	Matrix No	No suspect who the investigator cleared of wrongdoing would ever trespass on government property.	bert-base-cased	ever	1.273572325706482
1	29	Relative Didn't	The suspect who didn't clear the investigator of wrongdoing would ever trespass on government property.	bert-base-cased	ever	8.04633617401123
1	29	Relative No	The suspect who no investigator cleared of wrongdoing would ever trespass on government property.	bert-base-cased	ever	6.343603610992432
2	29	Relative Did Not	The suspect who did not clear the investigator of wrongdoing will ever trespass on government property.	bert-base-cased	ever	8.719337463378906
3	29	Relative Never	The suspect who never cleared the investigator of wrongdoing will ever trespass on government property.	bert-base-cased	ever	8.08310604095459
6	29	Embedded No	The suspect who cleared no investigator of wrongdoing would ever trespass on government property.	bert-base-cased	ever	6.721556186676025
6	29	Embedded Not a Single	The suspect who cleared not a single investigator of wrongdoing would ever trespass on government property.	bert-base-cased	ever	6.025614261627197
6	29	Licensor Absent	The suspect who the investigator cleared of wrongdoing would ever trespass on government property.	bert-base-cased	ever	7.2768473625183105
6	29	Matrix No	No suspect who the investigator cleared of wrongdoing would ever trespass on government property.	bert-base-cased	ever	1.273572325706482
6	29	Relative Subject No	The suspect who no investigator cleared of wrongdoing would ever trespass on government property.	bert-base-cased	ever	6.343603610992432
6	29	Relative Subject Not A Single	The suspect who not a single investigator cleared of wrongdoing would ever trespass on government property.	bert-base-cased	ever	6.562745571136475
1	30	Licensor Absent	The scammer who the sheriff cleared of involvement would ever run another con.	bert-base-cased	ever	7.9815144538879395
1	30	Matrix No	No scammer who the sheriff cleared of involvement would ever run another con.	bert-base-cased	ever	0.6398008465766907
1	30	Relative Didn't	The scammer who didn't clear the sheriff of involvement would ever run another con.	bert-base-cased	ever	8.08731746673584
1	30	Relative No	The scammer who no sheriff cleared of involvement would ever run another con.	bert-base-cased	ever	5.994456768035889
2	30	Relative Did Not	The scammer who did not clear the sheriff of involvement will ever run another con.	bert-base-cased	ever	9.079934120178223
3	30	Relative Never	The scammer who never cleared the sheriff of involvement will ever run another con.	bert-base-cased	ever	7.610741138458252
6	30	Embedded No	The scammer who cleared no sheriff of involvement will ever run another con.	bert-base-cased	ever	6.103005409240723
6	30	Embedded Not a Single	The scammer who cleared not a single sheriff of involvement will ever run another con.	bert-base-cased	ever	5.4627685546875
6	30	Licensor Absent	The scammer who the sheriff cleared of involvement will ever run another con.	bert-base-cased	ever	8.054936408996582
6	30	Matrix No	No scammer who the sheriff cleared of involvement will ever run another con.	bert-base-cased	ever	0.30310162901878357
6	30	Relative Subject No	The scammer who no sheriff cleared of involvement will ever run another con.	bert-base-cased	ever	6.307558536529541
6	30	Relative Subject Not A Single	The scammer who not a single sheriff cleared of involvement will ever run another con.	bert-base-cased	ever	6.388689041137695
1	31	Licensor Absent	The dancer who the teacher concluded was clumsy would ever perform center stage.	bert-base-cased	ever	11.870501518249512
1	31	Matrix No	No dancer who the teacher concluded was clumsy would ever perform center stage.	bert-base-cased	ever	1.1262799501419067
1	31	Relative Didn't	The dancer who didn't conclude the teacher was clumsy would ever perform center stage.	bert-base-cased	ever	10.416219711303711
1	31	Relative No	The dancer who no teacher concluded was clumsy would ever perform center stage.	bert-base-cased	ever	10.540654182434082
2	31	Relative Did Not	The dancer who did not conclude the teacher was clumsy will ever perform center stage.	bert-base-cased	ever	11.825857162475586
3	31	Relative Never	The dancer who never concluded the teacher was clumsy will ever perform center stage.	bert-base-cased	ever	9.938434600830078
6	31	Embedded No	The dancer who concluded no teacher was clumsy will ever perform center stage.	bert-base-cased	ever	10.293667793273926
6	31	Embedded Not a Single	The dancer who concluded not a single teacher was clumsy will ever perform center stage.	bert-base-cased	ever	10.162555694580078
6	31	Licensor Absent	The dancer who the teacher concluded was clumsy will ever perform center stage.	bert-base-cased	ever	11.080300331115723
6	31	Matrix No	No dancer who the teacher concluded was clumsy will ever perform center stage.	bert-base-cased	ever	0.6787012219429016
6	31	Relative Subject No	The dancer who no teacher concluded was clumsy will ever perform center stage.	bert-base-cased	ever	9.703969955444336
6	31	Relative Subject Not A Single	The dancer who not a single teacher concluded was clumsy will ever perform center stage.	bert-base-cased	ever	10.25291633605957
1	32	Licensor Absent	The apprentice who the blacksmith concluded was talented would ever open a smithy.	bert-base-cased	ever	10.72567081451416
1	32	Matrix No	No apprentice who the blacksmith concluded was talented would ever open a smithy.	bert-base-cased	ever	0.4016084671020508
1	32	Relative Didn't	The apprentice who didn't conclude the blacksmith was talented would ever open a smithy.	bert-base-cased	ever	7.408293724060059
1	32	Relative No	The apprentice who no blacksmith concluded was talented would ever open a smithy.	bert-base-cased	ever	8.600507736206055
2	32	Relative Did Not	The apprentice who did not conclude the blacksmith was talented will ever open a smithy.	bert-base-cased	ever	10.614933013916016
3	32	Relative Never	The apprentice who never concluded the blacksmith was talented will ever open a smithy.	bert-base-cased	ever	9.18098258972168
6	32	Embedded No	The apprentice who concluded no blacksmith had potential will ever open a smithy.	bert-base-cased	ever	10.308457374572754
6	32	Embedded Not a Single	The apprentice who concluded not a single blacksmith had potential will ever open a smithy.	bert-base-cased	ever	9.985982894897461
6	32	Licensor Absent	The apprentice who the blacksmith concluded had potential will ever open a smithy.	bert-base-cased	ever	10.0469970703125
6	32	Matrix No	No apprentice who the blacksmith concluded had potential will ever open a smithy.	bert-base-cased	ever	2.4406216144561768
